,Endothelial Cells,Cardiac Muscle Cells,Hepatocyte,Smooth Muscle Cells,Cardiac Fibroblast,Macrophages
SUDS3,0.287861632119592,0.843994021796254,0.898069673223819,0.544552789816448,0.478645469665527,0.300425645165347
LINC02460,0,0,0,0,0,0
RPL17P37,0,0,0,0,0,0
LINC02423,0.000873641896203132,0,0,0,0,0
LINC02440,0,0,0,0,0,0
LINC02439,0.000643304454452772,0,0,0,0,0
RNA5SP374,0,0,0,0,0,0.135135135135135
RF00428,0,0.00138792505204719,0,0,0,0
SRRM4,0,0.0217882099456046,0.0452751441216447,0.0911898898917275,0,0.27027027027027
RN7SL508P,0,0,0,0,0,0
HSPB8,0.00186481144817417,0.913733946979253,0.388615090328143,0.379374326886357,0.315875248551369,0.182796545930811
LINC00934,0.000424182213717062,0,0.0010399535996198,0,0,0
CCDC60,4.59657097846885e-05,0.219438008795506,0.0227040235223411,0,0,0
TMEM233,0.868832850319248,0.00392384790530393,0.0122641708130569,0.0900900900900901,0.0644518871307373,0
RN7SKP197,0,0,0,0,0,0
PRKAB1,0.709890903284036,0.37289470323335,0.363494890315255,0.190879469519263,0.195278583526611,0.28145018139401
CIT,0.0845232548006927,0.0444578329404967,0.300234125200163,0,0.00263647866249084,0.0432144641070753
MIR1178,0,0,0,0,0,0
RPL35AP30,0,0,0,0,0,0
BICDL1,0.0030900390829199,0.0280345521727674,0.073272411789338,0.000251103813449542,0.0267878065109253,0
RF00017-89,0,0.00310832499465042,0,0,0,0
RAB35,0.566708797940506,0.226388334439218,0.290702991604914,0.452675431698292,0.434770863860846,0.484897120578869
GCN1,0.490505059373759,0.5430616992772,0.417671740424535,0.299874299281352,0.345583212375641,0.259652640368487
MIR4498,0,0,0,0,0,0
RPLP0,1.14724509704187,2.36846453818977,2.57554590759527,1.12489235958269,1.77719082573056,1.36602063152335
PXN-AS1,0.0825997172220563,0.337501097060507,0.440488621989339,0.144317442232424,0,0.00351424276123981
PXN,1.72481598607483,0.464317404983939,0.477977942268273,0.202471624086569,0.413095399782062,0.665730257694786
RPS20P31,0.0150093808630394,0.00138792505204719,0.000501912104306252,0,0,0
NME2P1,0.0565566436644455,0.264911700958369,0.337483340975229,0.00322460691939603,0.00457041192054749,0.142693388703707
RNU4-2,0.0919738149427674,0.0330660510691895,0.0437649031972754,0.0919111183097771,0.0590776309967041,0.204223284850249
RNU4-1,0.0160269048379465,0.0218963766660565,0.0156718652329388,0,0.0260906372070312,0.0676769050391945
SIRT4,0.0606632166141976,0.515690263917593,0.208990767529735,0.0900900900900901,0.08,0
RNU6-1088P,0,0,0,0,0,0
PLA2G1B,0,0.000885742145805703,0.0552668569967,0,0,0
MSI1,0.0161453493093237,1.19595352322959,1.61604728887013,0.483290453214903,0,0
RPS27P25,0,0.157857001514422,0.0112670820935042,0.0900900900900901,0,0
COX6A1,1.40448727737169,2.98927547766218,2.40146091640598,1.84631550446287,0.973032557547092,1.40105898476936
TRIAP1,0.598853915398608,1.37762574032311,1.76551516287036,0.364674088654217,0.215153028011322,0.497085632504644
GATC,0.466255153236844,0.30144548481285,0.565761802268203,0.417480405654993,0.383068057060242,0.438112237163492
RPL31P52,0.0112570356472795,0.0195652595085869,0.0247069828219103,0.045045045045045,0.08,0.135135135135135
SRSF9,1.04653505124501,1.17536059098472,2.509720607405,0.730522686565245,0.798721771240234,0.681952401190191
DYNLL1,2.35671823552441,2.85385686858175,2.55566764129642,1.8075631716297,1.68878616651893,1.35615222981653
NRAV,0.0608405013021788,0.319254631089469,0.419413916882952,0,0,0
COQ5,0.386085937206072,1.1966640490612,0.965487550194927,0.325918592848219,0.314619135856628,0.426142044969507
RF00019-512,0,0,0,0,0,0
RPL29P24,0,0.0290939546806129,0.0155597227882967,0,0,0
RNF10,0.595549357893543,0.953754821409375,0.614972240353966,0.528214074041996,0.548985011294484,0.299429341445903
POP5,0.447115848511877,1.07110532518634,0.979589314171762,0.675208619854472,0.494818137168884,0.389439987975198
RPL11P5,0.000764650022558602,0.00416377515614157,0,0,0,0
CABP1,2.26477761413294,0.00889178442508293,0.104084965912326,1.10277760780609,0.068934268951416,0.221474074028634
MLEC,1.6229968968335,1.27427426945162,1.41341778271831,0.523828742471901,0.637977475434542,0.524334885179996
UNC119B,0.560802290922705,0.482749645334412,0.671539609466702,0.240042134448215,0.643875366926193,0
MIR4700,0,0,0,0,0,0
ACADS,0.52317234503619,0.766023293317481,0.377909399890593,0.437095751633515,0.610090977162123,0.481855775204462
SPPL3,0.721534829891827,1.00116499534173,0.756723371364306,0.434610631551828,0.560025442138314,0.362067472290348
ARF1P2,0,0.00277585010409438,0.00912153140681944,0,0.0013099160194397,0
CLIC1P1,0.00717116256033055,0.000147303167438441,0.0224934925279889,0.014564761975864,0.00124296927452087,0.0633215090712985
RPL12P33,0,0.00277585010409438,0,0,0,0.00375642929528211
HNF1A-AS1,3.33920680335941e-05,1.31022915158454,0.60263596903413,0,0.0634097099304199,0
HNF1A,0,0.0102060579409788,0.172076409075433,0,0.00270862483978271,0
C12orf43,0.285625516635839,0.513484513598296,0.88885828195853,0.285049167302278,0.265516983509064,0.108253351135834
OASL,0.0521578285081302,0.0010495189161122,0,0,0,0.244895696640015
OASL2P,0,0,0,0,0,0
RF00156-14,0,0,0,0,0,0
P2RX7,0.0112777251016356,0.00359940356384293,0.00445374498901507,0.0318543717667863,0.161092520415783,0.111749906797667
P2RX4,0.137353146033568,0.145078627009263,0.362180521241342,0.300116700900568,0.24887119166553,0.270051807165146
CAMKK2,0.340314017321502,0.150307269256864,0.254550237355701,0.352536221345266,0.492450154542923,0.0830786238248284
ANAPC5,0.628320077412865,0.797987118798989,0.913448135259914,0.577626291494649,0.752889626026154,0.225021055622681
RNF34,0.379199473473189,0.526355342657449,0.648885749875678,0.271809144063039,0.454663426399231,0.395184970486003
KDM2B,0.189764710397968,0.397147682203674,0.332928398218693,0.164069647456075,0.180724862158298,0.315140740291492
MIR7107,0,0,0,0,0,0
RNU6-1004P,0,0.00277585010409438,0,0,0,0
ORAI1,0.589125044921703,0.69358066884616,0.354001697306791,0.137629337138958,0.0151554431915283,0.420669375239192
MORN3,0.0466384498531778,0.0432024524494809,0.0550189057657541,0,0.04,0
TMEM120B,0.0958265612765056,0.383523121155607,0.318936332417147,0.0482263016170478,0.162724321365356,0.317396718102532
RHOF,0.0181796221527329,0.387833426372613,0.2879318295541,0.0909781600977923,0.0288173208236694,0.184633967038747
LINC01089,0.329803238934916,0.545292501727547,0.366863900171276,0.605701555002917,0.453823498405516,0.380343334094898
SETD1B,0.353446260841099,0.276907612117606,0.211413504307811,0.487022286129964,0.275343140661716,0.235355811344611
HPD,0,0.00246857790215656,0.104353299482466,0.0325759536511189,0.201787076950073,0
PSMD9,0.391558406193082,1.00936842764173,1.04041918577187,0.450729074510368,0.373359738379717,0.543733030356265
RF00017-90,0,0.00358132932187781,0.00503162422565499,0,0.04,0.00260014872293215
RNU7-170P,0,0,0,0,0,0
WDR66,0.0311891666293759,0.107778417038305,0.2803557939328,0.045045045045045,0,0.142347828761951
BCL7A,0.187400843485435,0.666945996806077,1.34258925936658,0.503028635506157,0.104430618286133,0.188651252437282
MLXIP,0.293926279801757,0.235730226347216,0.310032722535924,0.500013030528485,0.722816130820662,0.418887392089174
LRRC43,0.00215870771578061,0.037970448135916,0.0391891583923466,0,0.04,0
IL31,0,0,0.00918273645546373,0,0,0
B3GNT4,0.00383135414145901,0.0855378859629241,0.155210474415368,0,0,0
DIABLO,0.0125045140537715,0.00330590819584504,0.00993592898926678,0,0.0701731815338135,0
DIABLO-1,0.0470213770195422,0.0554186985775632,0.140717631912319,0.0153920457169816,0.0199085235595703,0
VPS33A,0.263844756645414,0.5914265774299,0.654416339401809,0.214561914337111,0.206071922808886,0.462854636682046
CLIP1,0.697506450890698,0.437996586954763,0.70810725905268,0.458358453007767,0.688173376966268,0.391636646025487
RPL21P1,0.0101182697889505,0.0134091642190813,0.0510514899848852,0.045045045045045,0.00320424562692642,0
CLIP1-AS1,0.00375234521575985,0.00277585010409438,0.0256771384520307,0,0,0
ZCCHC8,0.305946323809897,0.30778454158353,0.508748511418604,0.322323391834895,0.411350964546204,0.275242757555601
RF00411,0.00375234521575985,0.00277585010409438,0,0,0,0
RSRC2,0.819598260506687,1.06445460268926,1.18920979245854,0.95570580493491,0.740678035140037,0.723906136998856
KNTC1,0.0641742108176562,0.143907669060434,0.467478562632184,0.11171488504152,0.137846038818359,0.461949711514486
HCAR2,0.00752407596437837,0.000408505020168074,0.0129794491005119,0.0274705285424585,0,0.340952310308411
HCAR3,0,0.00132401796945841,0.0063686510967048,0,0,0.147314058767783
HCAR1,0.00408506911199044,0,0,0,0,0.000906865137654382
DENR,0.48584749998689,1.33451604201593,1.59469725877043,0.313700029135657,0.544482037436217,0.509443539018567
RF00019-513,0,0.00277585010409438,0,0.045045045045045,0,0
CCDC62,0.00549412757773337,0.0538764299161727,0.0232152546404479,0.00331343267415021,0,0
HIP1R,0.56496127383123,0.0980869697333209,0.202650390490137,0.0329573761235486,0.0117901773452759,0
VPS37B,0.310808249542011,0.12549552757695,0.116207633519851,0.12769480761107,0.0780555570721626,0.317449965992489
ABCB9,0.162465381956402,0.186704212005233,0.140378718957975,0.0853108070992135,0.0772994136810303,0.0543760671406179
OGFOD2,0.0926646792642618,0.175457559270548,0.234474208455659,0.0732802936622688,0.136144950866699,0.135135135135135
ARL6IP4,0.851861538216611,1.68152426882136,1.67687860246204,0.549001889219424,0.739952417880297,0.714324540911695
PITPNM2,1.09612594546285,0.192750635964435,0.109486081109778,0.330489589287354,0.094928165435791,0.60629956786697
MIR4304,0,0,0,0,0,0
PITPNM2-AS1,0,0.00277585010409438,0,0,0,0
MPHOSPH9,0.111759524712405,0.527720857528475,0.333570880943668,0.243828672244474,0.16701066493988,0.335926956320937
C12orf65,0.296773108234017,0.742955760925615,0.857372300916576,0.329488498100021,0.449356130570173,0.275097880160084
CDK2AP1,0.939070937173934,1.29340428081777,1.71026406929075,0.507358796961673,1.06551736401021,0.618880470912601
RNA5SP375,0,0.00277585010409438,0,0,0,0
SBNO1,0.530407700617929,0.629771250663202,0.735942383169362,0.539466943012903,0.734657981187105,0.640203548255502
RF00019-514,0,0,0,0,0,0
MIR8072,0,0,0,0,0,0
KMT5A,0.565022243848717,0.790209454278889,0.939760201698711,0.613311964800363,0.368061509609222,0.275862221480221
RILPL2,0.489878487956009,0.15025927838892,0.22043524957557,0.156803805817355,0.194643717288971,0.675709057498623
SNRNP35,0.598543529831726,0.651071293431798,0.634095091848225,0.763122358837643,0.520954310774803,0.277587902404972
RILPL1,0.343613785356772,1.69846128854877,0.807198393333933,0.371743554467553,0.198253939390182,0.145648653442795
MIR3908,0,0,0,0,0,0
TMED2,1.13926013497178,1.06111781531783,1.68332285218837,0.78308331332094,1.10833555894718,0.579489706688233
DDX55,0.251986109667002,0.242507000361607,0.530495302052099,0.270235130378792,0.349188289225101,0.34980217347274
SNORA9B,0,0.00106088220039066,0,0,0,0
EIF2B1,0.421866585904869,0.586141799383077,0.777468824353757,0.363651988742588,0.582024023532867,0.508437116001103
GTF2H3,0.400317008944323,0.668055645861947,0.932848162340176,0.458478910428984,0.373016417458653,0.233167313341353
TCTN2,0.129885729726607,0.263851926373906,0.294522501110921,0.198666256961522,0.309817706346512,0.00594758423599037
ATP6V0A2,0.445270859287601,0.339103695499988,0.332160240362498,0.151150618050549,0.321778420627117,0.495602014902476
RPL27P12,0.000187221913131943,0,0,0.00703626495223862,0,0
DNAH10,0.00898688729663727,0.060704095391744,0.00918273645546373,0.135135135135135,0.0782201896905899,0.296102459366257
CCDC92,0.56432906305365,0.54829996493771,0.541988985214461,1.48811432262799,0.363379977911711,0.0806164775748511
DNAH10OS,0.0145164360919544,0.144216219060211,0.189911206453847,0.045045045045045,0,0
ZNF664,0.605043964238932,0.91019260335163,0.803851859546562,0.708231312734587,0.622661365963519,0.415923708194011
RFLNA,0.0306428853834771,0.00646474925616315,0.296640642308882,0,0.08,0
NCOR2,0.945117294495509,0.601081508753781,0.447160169331714,0.648733082118335,0.887948205664754,0.585400705401962
MIR6880,0,0,0,0,0,0
SCARB1,0.478282314284546,0.219072964222873,0.493958402681613,0.0144765989200489,0,0.347199229422856
RNU6-927P,0,0,0,0,0,0
UBC,2.3260404637826,1.98874920980952,1.97382919428762,1.74025132257055,1.81132551163435,1.87554673407529
MIR5188,0.00375234521575985,0,0,0,0,0
RPL22P19,0.00375234521575985,0.00832755031228314,0.00678972239008291,0,0,0
DHX37,0.243659528178525,0.221083895267504,0.366462845940235,0.228163927525013,0.306796314075589,0.124377073468389
BRI3BP,0.119217430829555,0.415819291436449,0.569229839959749,0.104243139962892,0.192526225090027,0.238649050931673
THRIL,0.0075046904315197,0.0655607941910097,0.154536043864199,0,0,0
AACS,0.14383624374559,0.338491760790968,0.425257444354347,0.0689967365952225,0.242221731856465,0.357710503243111
TMEM132B,0.00375234521575985,0.0428067038573795,0,0.0900900900900901,0,0
LINC00939,7.37559644411026e-05,0,0,0,0,0.135135135135135
LINC02359,0.00014290648598161,0.00138792505204719,0,0,0,0
LINC02347,0,0,0,0,0,0
NDUFA5P6,0.000532493582362306,0,0,0,0,0
LINC00943,0.000477689269783349,0,0.000521305999808403,0,0,0.00208333054104367
LINC00944,0.00232946406385912,0,0.000110566506591601,0,0,0.000486801101549252
LINC02372,0,0,0,0,0,0
HSPE1P20,0,0,0,0,0,0
LINC02405,0,0,0,0,0,0.120697704521385
LINC02376,0,0,0,0,0,0
RNU1-104P,0,0,0,0,0,0
LINC02375,0,0,0,0,0.0105158815383911,0
RF00019-515,0,0,0,0,0,0
LINC02411,0,0,0,0,0,0
LINC02393,0.000264620579653341,0,0,0,0,0
LINC00507,0.000126044935849102,0,0,0,0,0
LINC00508,0,0,0,0,0,0
LINC02441,0,0,0,0,0,0
LINC02369,0,0,0,0,0,0.135135135135135
LINC02368,0.000531079487326445,0,0,0,0,0.135135135135135
TMEM132C,0.0107823481031922,0,0.00918273645546373,0,1.15802339960635,0
MIR3612,0,0,0,0,0,0
SLC15A4,0.150682029066569,0.119631526475975,0.177704308479614,0.256997573080364,0.421086143016815,0.515612445318618
GLT1D1,0.00434941981637791,0.012280794260487,0.036446901050262,0,0,0
NLRP9P1,0,0,0,0,0,0
TMEM132D,0.00385105297892,0.00138792505204719,0.00918273645546373,0,0,0
TMEM132D-AS1,9.50887212162841e-05,0,0,0,0,0
RF02271-24,0,0,0,0,0,0
TMEM132D-AS2,0.000372407024841595,0,0,0,0,0
LINC02418,0,0,0,0,0,0
LINC02419,0,0,0,0,0.04,0
FZD10-AS1,0.0125535386140977,0.000647181988093358,0,0.0900900900900901,0.146543273925781,0
FZD10,0.00946912953374981,0,0,0,0.0172265071868896,0
PIWIL1,0.0143654052133184,0.0158351500443003,0.0224724407038413,0,0.04,0
RIMBP2,8.26943491010684e-05,0.065872535268769,0.000255348460186064,0.045045045045045,0,0.136891867462042
STX2,0.617220931744822,0.429796670249028,0.507187430441544,0.577451604443627,0.635022798418999,0.175377579808638
RNU6-1077P,0,0,0,0,0,0
RAN,1.17475765612794,2.17147006485547,2.65961418603953,1.01956568622274,1.11612488419563,0.917738907139849
RF00019-516,0,0,0,0,0,0
ADGRD1,0.0416251963567108,0.323622821925995,0.0898962457099018,0.220327635069151,1.54760361236334,0
ADGRD1-AS1,0,0.000970829931255184,0,0,0,0
LINC01257,0,0,0,0,0,0
RPS6P20,0,0.00416377515614157,0.002655575973819,0,0,0.135135135135135
LINC02415,0,0,0,0,0,0
RNA5SP376,0,0,0,0,0,0
LINC02370,0,0,0,0,0,0.135135135135135
LINC02414,0,0,0,0,0,0
RNA5SP377,0,0,0,0,0,0
RPS6P21,0,0,0,0,0,0
SFSWAP,0.472320264492596,0.420392365479618,0.548755367379721,0.429222836687758,0.447641017615795,0.549897024760375
RNA5SP378,0,0,0.00918273645546373,0,0,0
RNU6-1017P,0,0,0,0,0,0
MMP17,0.0336964459625015,0.00761359093670709,0.0258536643123714,0.045045045045045,0.147233265042305,0.325644351340629
ULK1,0.323516551392611,0.223721451860368,0.404543793507953,0.550415529659739,0.776885800987482,0.310173469620782
PUS1,0.274847751084233,0.171496079048293,0.453731871888219,0.134204351150238,0.147316900730133,0.315738388009973
EP400,0.465849751256071,0.396066005456621,0.464791904057353,0.580200320428556,0.337743703305721,0.335940704152391
SNORA49,0,0,0,0,0,0
EP400P1,0.242488277911804,0.428610025325597,0.512237338870901,0.234505299982187,0.286605868816376,0.233272837928018
DDX51,0.250081244955367,0.305450926763494,0.385727904004937,0.146371008039595,0.21197555732727,0.179997685793284
NOC4L,0.307557054934761,0.463463035968341,0.605932357554265,0.280954776583491,0.320157545089722,0.371662726273408
LINC02361,8.431077003479e-05,0.130571429287701,0.0126434704707893,0,0,0.135135135135135
GALNT9,0.00375234521575985,0.00388681820744363,0.124733809268836,0.045045045045045,0,0
FBRSL1,0.360003523221047,0.461437967918053,0.704322214187888,0.477360930931461,0.24559064951539,0.39033148739789
MIR6763,0,0,0,0,0,0
LRCOL1,0.194841739518557,0,0.000789024886787211,0.0900900900900901,0,0
P2RX2,0,0,0.027748481629637,0,0,0
POLE,0.162444823931406,0.192048264716252,0.409175726281491,0.328246761012722,0.290826393127441,0.20813985773035
PXMP2,0.3896193350356,1.43938514201965,1.40829734814835,0.236187739415212,0.557737081885338,0.306575001897039
PGAM5,0.35888819226726,0.458855379922451,0.754652670920716,0.0427956177206995,0.2827313978374,0.50814135010178
RNA5SP379,0,0,0,0,0,0
ANKLE2,0.451903830783173,0.389699683397864,0.617318959470541,0.467279083825446,0.506766385674477,0.475340213374914
GOLGA3,0.547621266176229,0.420504031915122,0.485415417218668,0.627101300703781,0.713736436411738,0.440896789769869
CHFR,0.253162293608596,0.237944095830467,0.326800162771407,0.227887276593629,0.203549708843231,0.180061736622372
RPS11P5,0.0310847885452393,0.038776297756134,0.156753667581508,0.100549533594031,0.0197449295818806,0.0297735950129258
RNU6-327P,0,0,0,0,0,0
ZNF605,0.291758878179607,0.387592704485556,0.390280082767113,0.46351587990517,0.392694685846567,0.0998808209960525
NANOGNBP2,0,0.00138792505204719,0,0,0.04,0
ZNF26,0.218357731275414,0.13982411357655,0.272189586992051,0.152708572780227,0.309480435490608,0.260952374822385
RNU4ATAC12P,0,0,0.000328658588223768,0.0219214370658806,0,0
PTP4A1P2,0,0.00277585010409438,0.00864407247748257,0,0,0
ZNF84,0.396343617955499,0.383922722226294,0.531782520156699,0.250963272677886,0.269504087299109,0.123218665251861
ZNF140,0.225759716097119,0.294261474132869,0.382249785930986,0.309663631894567,0.368648449420929,0.152525047998171
ZNF891,0.243177195942103,0.156441669171259,0.223728764408821,0.292088208971797,0.309074022293091,0.385014524330964
RPL23AP67,0,0.012401248182711,0.0114780849442775,0,0,0
ZNF10,0.121546875159859,0.136227352978205,0.133647441665605,0.387584801192756,0.289154373526573,0.100560154463794
ZNF268,0.382497965215966,0.395945235162374,0.512184106702921,0.175538809449823,0.239481909871101,0.24648983736296
ANHX,0,0,0,0,0,0.135135135135135
RNU6-717P,0,0,0,0,0,0
RF00019-517,0,0,0,0,0,0
FAM230C,0,0,0,0,0,0
GGT4P,0,0,0,0,0,0
KMT5AP1,0.0287806952871927,0.0857670595379524,0.166213144393445,0,0,0
RF00026-20,0,0,0,0,0,0
ZNF962P,0,0.00130190707014138,0,0,0,0
BNIP3P7,0,0,0,0,0,0
LINC00349,0,0,0,0,0,0
LONRF2P2,0,0,0,0,0,0
LINC00388,0,0,0,0,0,0
FEM1AP4,0,0,0,0,0,0
LINC00387,0,0,0,0,0,0
TERF1P5,0.0320434576323287,0.0689472344416368,0.0759191062058518,0.0489234269202293,0.00445819747447968,0.103687189720772
FAM207BP,0.0075989991817868,0.00555170020818876,0.0183654729109275,0.00729254398260031,0,0
GXYLT1P1,0,0,0,0,0,0
CNN2P12,0,0,0,0,0,0
ZNF965P,0,0,0,0,0,0
CYP4F34P,0,0,0,0,0,0
SNX18P26,0.00375234521575985,0,0,0,0,0
LINC00328-2P,0,0,0,0,0,0
ANKRD20A9P,0.00400869452707316,0,0,0,0,0
RHOT1P3,0,0,0,0,0,0
RNU6-55P,0,0,0,0,0,0
RNU6-76P,0,0,0,0,0,0
SNX19P2,0.000330340146571118,0.00138792505204719,0,0,0,0
LINC00408,0,0,0,0,0,0
PHF2P2,0,0,0.000519067350060049,0,0,0
LINC00442,0,0,0,0,0,0.135135135135135
USP24P1,0,0,0,0,0,0.135135135135135
GTF2IP3,0,0,0,0,0,0
RNA5SP24,0,0,0,0,0,0
CENPIP1,0,0,0,0,0,0
SMPD4P2,0,0,0,0,0,0
TUBA3C,0,0,0,0,0,0
PSPC1P1,0.0061093869844476,0.000254301872624034,0.00830851069713974,0,0.00441953945159912,0
ANKRD26P3,8.78233763111465e-05,0.00227673005759923,0,0,0,0
MRPL3P1,0.00119178678707602,0.00568556273091096,0.00918273645546373,0.00758774001319129,0,0.020796891805288
LINC00421,0,0,0,0,0,0
PARP4P2,0,0,0.0098328437139618,0,0.0266283360719681,0.0175012076223219
CCNQP3,0.0020172544089312,0,0,0,0,0.0501300289824202
SLC25A15P2,0,0,0,0,0,0
TPTE2,0.000846633164117752,0.00146804490410396,0.0122956646156486,0.000992978344092498,0,0.0763912136490281
CYCSP32,0,0,0,0,0,0
MRPS31P2,5.80210008048653e-05,0,0.00918273645546373,0,0,0
ESRRAP1,0.0013655402199636,0.000145186193282202,0,0,0,0
LINC00350,0,0,0,0,0,0
CASC4P1,0.000141252675154867,0,0.00161183821815652,0.00677366245974292,0.00922658407688141,0
MPHOSPH8,1.04865889115221,0.592948822868441,0.637006003536195,1.26997888564795,1.24279944267496,0.511274891829974
PSPC1-AS2,0.00375234521575985,0.0171775124289773,0.0248612797074191,0,0,0
PSPC1,0.317056872383962,0.843586836892809,0.860604635755385,0.484121301689663,0.194911676242948,0.208582235953292
RN7SL166P,0,0.00999599691069349,0.0374724162183189,0,0,0
ST6GALNAC4P1,0,0,0,0,0,0
ZMYM5,0.343349376991811,0.375270761023124,0.417694726375618,0.447095641144761,0.361462623596191,0.278540927010614
ZMYM2,0.474389658800866,0.877095498323006,0.766396151751252,0.580590856278332,0.42140785291791,0.686464440178227
KRR1P1,0,0.00277585010409438,0.00896577861355028,0.00410755878096228,0,0
LINC01072,0,0.0402498265093685,0.0183654729109275,0,0,0
GJA3,0.0109017731772131,3.29111524212286,0.0591267915468242,0.135135135135135,0,0
PPIAP28,0,0,0,0,0,0
LINC00556,0,0,0,0,0,0
GJB2,0,0.0320077048458216,0.0216913025405453,0,0,0.0450615141842816
GJB6,1.06757132801285e-05,0.00336931199352415,0.001110561623061,0,0,0.00673084847024969
CRYL1,0.276425541611301,0.162470463211962,0.116792339356094,0.0766522905848048,0.180161759674549,0.461643918945983
MIR4499,0,0,0,0,0,0
IFT88,0.277059737753689,0.427097282014234,0.520226096318773,0.549585674058747,0.384081319019198,0.306271585258278
SLC35E1P1,0.00375234521575985,0.00138792505204719,0.0183654729109275,0,0,0
RNU2-7P,0.00375234521575985,0.00519889114136335,0.0382333914001016,0,0,0.135135135135135
IL17D,0.00756046168128724,0.628940320072862,0.372502992304232,0,0.211272169113159,0
EEF1AKMT1,0.34931264545412,0.488254468772744,0.73245292722741,0.291018483875034,0.45569840669632,0.234895432317579
RANP8,0.00375234521575985,0.0152671755725191,0.00918273645546373,0,0.04,0
XPO4,0.33413319086331,1.47981926011262,0.361741656005636,0.0323201901203877,0.401885570630431,0.323785815690015
CNOT4P1,0,0,0,0,0,0
HNRNPA1P30,0.00160953649660436,1.58528190449987e-05,0.00918273645546373,0,0.00274535703659058,0
PPIAP27,0,0,0,0,0,0
RPSAP54,0.00830458963454105,0.000130465808715529,0.00960154736994383,0.0101075293244542,0.00636821043491364,0.151126150343869
LATS2,0.827904726701699,0.391692787040695,0.470939305722987,0.874029077388145,0.892040991544723,0.101076341964103
LATS2-AS1,0.0390316712280375,0.0218704371382841,0.0683782026240101,0.0900900900900901,0,0.135135135135135
RNU4-9P,0.00375234521575985,0.00743299963406438,0.0305374270737773,0,0,0
RPS12P23,0.00868070826465596,0.019603720659456,0.0328136513931583,0.00072310616572698,0.020929101228714,0.0450942806295446
IPPKP1,0,0,0,0,0,0
RF02116-1,0,0,0,0,0,0
RF00086,0,0,0,0,0,0
SAP18,1.35172832319565,1.98521768948339,1.95372786420108,1.42220956194508,1.43634315510467,1.12204319601123
SKA3,0.0060470081027073,0.113342476983107,0.79000299583344,0,0,0
MRPL57,0.920822462836878,1.77943763271295,1.72744354805452,0.593142876216957,0.685507794380188,0.862405931224694
LINC01046,0,0,0,0,0,0
ESRRAP2,0.000176320894574135,0,0,0,0.00116836714744568,0
MIPEPP3,0.0487762030696332,0.0595771540708628,0.0888389803270773,0.0361437711629782,0.205795148849487,0
LINC00539,0.00375234521575985,0.00102822527465185,0,0.045045045045045,0.0557777729034424,0
GRK6P1,0,0.00138792505204719,0.00918273645546373,0,0,0
GAPDHP52,0,0.00138792505204719,0,0,0,0
RNA5SP25,0,0,0.00918273645546373,0,0,0
ZDHHC20,0.722825964629357,0.33953522975976,0.470757400940272,0.197115561715117,0.226832061912864,0.480030709827268
ZDHHC20-IT1,0,0.00140298181610915,0.00918273645546373,0,0,0
HIST1H2BPS3,0,0.00416377515614157,0,0,0,0
MICU2,0.417011444163675,0.931780057045257,0.766639253653114,0.377129049451501,0.523567381858826,0.302017769298038
FNTAP2,0.000810260139755192,0.00138792505204719,0.00160728319726809,0,0.00328033089637756,0
RNU6-59P,0,0,0,0,0,0
RPS7P10,0.0305700101755126,0.0726147350474499,0.176415412509737,0.0192231396297077,0.0251411302089691,0.0128142529645482
FGF9,0,0.495856739594074,0.0280992787184247,0,0.0677725238800049,0
RN7SL766P,0,0,0,0,0,0
LINC00424,0,0,0,0,0,0
NME1P1,0,0,0,0,0,0
MTND3P1,0,0,0,0,0,0
FTH1P7,0.0362030076167038,0.00945295905649124,0.050286792471827,0.0340435490817637,0.248864275753498,0.222991112720322
DDX39AP1,0,0,0,0,0,0
RF00049,0,0,0,0,0,0
RPL7AP73,0,0,0,0,0,0
IPMKP1,0,0,0,0,0,0
RFESDP1,0,0.00677984569901646,0.00918273645546373,0.045045045045045,0,0
LINC00621,0,0.0835103179910463,0.0489819187763309,0,0,0
BASP1P1,0,0,0,0,0,0
NUS1P2,0,0.0161547318669676,0.00918273645546373,0,0,0
HMGA1P6,0,0,0,0,0,0
RNY3P4,0,0,0,0,0,0
LINC00362,0,0,0,0,0,0
SGCG,0.00377289604458532,0.00756896973318064,0.0862554790122012,0.00175189287275881,0,0
RNU6-58P,0,0,0,0,0,0
TATDN2P3,0,0.00138792505204719,0,0,0.00503868722915649,0
SDAD1P4,0,0,0.0183654729109275,0,0,0
SACS,0.273312870113923,0.745127763266699,0.502123456841713,0.571547856738975,0.439980444893241,0.142471539007651
RPLP1P13,0,0,0,0,0,0
SACS-AS1,0,0,0,0,0,0
LINC00327,0,0.160934159062456,0.181888034302122,0.045045045045045,0.12,0.135135135135135
LINC00352,0,0,0,0,0,0
TNFRSF19,3.3251021413821e-05,2.31958950296675,1.07969021162273,0,0.983663033008575,0.213085541854034
MIPEP,0.100940047196107,0.43649381251022,0.436788060722053,0.103041848620853,0.257249399185181,0.119756444080456
MTCO3P2,0,0.00138792505204719,0,0,0,0
PCOTH,0.0288007950637399,0.520168490446251,0.194518196790781,0.0900900900900901,0.12,0
C1QTNF9B,0.153315054755273,0.000193537530760067,0,0,0,0.135135135135135
ANKRD20A19P,0.0300187617260788,0.00971547536433033,0.00918273645546373,0,0,0
SPATA13,0.943661486202114,0.0476804636444672,0.0861328575072538,0.0950837403804332,0.157147079944611,0.087518730427365
